,date,water_volume_variation,water_flow,water_volume,water_height,water_precipitation
2868,1997-11-08,51138.0,0.0,0.0,0.0,1.0
137,1990-05-18,31217.0,0.0,2.0,2.0,0.0
7657,2010-12-19,0.0,2.0,1.0,1.0,0.0
2662,1997-04-16,-54429.0,0.0,1.0,1.0,0.0
8895,2014-05-10,99147.0,0.0,2.0,2.0,0.0
4790,2003-02-12,-26010.0,2.0,0.0,0.0,0.0
6257,2007-02-18,1242546.0,2.0,2.0,2.0,1.0
4243,2001-08-14,-86282.0,1.0,1.0,1.0,0.0
5845,2006-01-02,81965.0,2.0,1.0,1.0,0.0
425,1991-03-02,0.0,2.0,0.0,0.0,0.0
2003,1995-06-27,-88888.0,1.0,1.0,1.0,0.0
6469,2007-09-18,-143804.0,1.0,1.0,1.0,0.0
5324,2004-07-30,-94505.0,0.0,2.0,2.0,0.0
8180,2012-05-25,71062.0,1.0,2.0,2.0,0.0
294,1990-10-22,37989.0,0.0,0.0,0.0,1.0
6513,2007-11-01,-105413.0,0.0,0.0,0.0,0.0
4098,2001-03-22,1875656.0,2.0,2.0,2.0,1.0
8078,2012-02-13,54134.0,0.0,1.0,1.0,1.0
5081,2003-11-30,152560.0,2.0,0.0,0.0,1.0
122,1990-05-03,60285.0,0.0,1.0,1.0,0.0
1719,1994-09-16,-232653.0,1.0,0.0,0.0,1.0
7196,2009-09-14,-131979.0,1.0,2.0,2.0,0.0
2229,1996-02-08,0.0,2.0,0.0,0.0,1.0
698,1991-11-30,79792.0,2.0,0.0,0.0,0.0
4753,2003-01-06,327851.0,2.0,1.0,1.0,1.0
7556,2010-09-09,-94291.0,0.0,2.0,2.0,0.0
4794,2003-02-16,-51384.0,2.0,0.0,0.0,0.0
2990,1998-03-10,56728.0,1.0,1.0,1.0,0.0
7101,2009-06-11,0.0,2.0,2.0,2.0,0.0
9702,2016-07-25,-99583.0,1.0,2.0,2.0,0.0
5802,2005-11-20,-30968.0,2.0,2.0,2.0,0.0
5817,2005-12-05,-281589.0,2.0,2.0,2.0,1.0
5548,2005-03-11,66717.0,0.0,2.0,2.0,0.0
94,1990-04-05,161187.0,0.0,1.0,1.0,1.0
3408,1999-05-02,191908.0,2.0,2.0,2.0,0.0
5290,2004-06-26,-68693.0,0.0,2.0,2.0,0.0
7526,2010-08-10,-68547.0,0.0,2.0,2.0,0.0
6383,2007-06-24,0.0,0.0,2.0,2.0,1.0
8635,2013-08-23,-95686.0,0.0,2.0,2.0,0.0
9502,2016-01-07,-54113.0,2.0,1.0,1.0,1.0
3701,2000-02-19,130879.0,1.0,0.0,0.0,0.0
5463,2004-12-16,50919.0,0.0,0.0,0.0,1.0
4095,2001-03-19,-488973.0,2.0,1.0,1.0,1.0
1352,1993-09-14,-116161.0,1.0,0.0,0.0,0.0
10119,2017-09-15,-103835.0,0.0,0.0,0.0,0.0
9271,2015-05-21,103649.0,0.0,2.0,2.0,0.0
92,1990-04-03,210878.0,0.0,1.0,1.0,0.0
2609,1997-02-22,103967.0,1.0,0.0,0.0,0.0
9877,2017-01-16,25709.0,0.0,0.0,0.0,0.0
5659,2005-06-30,-35476.0,0.0,2.0,2.0,0.0
1145,1993-02-19,54113.0,1.0,1.0,1.0,0.0
1110,1993-01-15,90810.0,2.0,0.0,0.0,0.0
617,1991-09-10,-70094.0,0.0,0.0,0.0,0.0
2493,1996-10-29,-48698.0,0.0,0.0,0.0,1.0
3871,2000-08-07,-133732.0,1.0,1.0,1.0,0.0
8950,2014-07-04,0.0,0.0,2.0,2.0,0.0
7676,2011-01-07,917372.0,2.0,1.0,1.0,1.0
3441,1999-06-04,0.0,2.0,2.0,2.0,1.0
9674,2016-06-27,-105534.0,1.0,2.0,2.0,0.0
7913,2011-09-01,-27492.0,0.0,1.0,1.0,0.0
6974,2009-02-04,-97844.0,2.0,2.0,2.0,1.0
9416,2015-10-13,-253577.0,2.0,1.0,1.0,0.0
9192,2015-03-03,25975.0,2.0,0.0,0.0,1.0
2297,1996-04-16,0.0,2.0,1.0,1.0,0.0
8772,2014-01-07,80543.0,2.0,1.0,1.0,1.0
7799,2011-05-10,66134.0,1.0,2.0,2.0,0.0
2235,1996-02-14,481539.0,2.0,0.0,0.0,1.0
5708,2005-08-18,-121820.0,0.0,1.0,1.0,0.0
6217,2007-01-09,-25809.0,2.0,0.0,0.0,0.0
9917,2017-02-25,-26915.0,2.0,1.0,1.0,0.0
8761,2013-12-27,-325623.0,2.0,1.0,1.0,1.0
8652,2013-09-09,-89729.0,0.0,1.0,1.0,0.0
6490,2007-10-09,-101310.0,1.0,0.0,0.0,0.0
9261,2015-05-11,133871.0,0.0,2.0,2.0,0.0
3380,1999-04-04,-156438.0,2.0,2.0,2.0,0.0
4135,2001-04-28,83600.0,2.0,1.0,1.0,1.0
5624,2005-05-26,35811.0,1.0,2.0,2.0,0.0
7670,2011-01-01,26814.0,2.0,1.0,1.0,0.0
993,1992-09-20,-93459.0,0.0,0.0,0.0,0.0
9741,2016-09-02,-116221.0,0.0,1.0,1.0,0.0
8091,2012-02-26,26210.0,0.0,0.0,0.0,0.0
3269,1998-12-14,0.0,0.0,0.0,0.0,0.0
2097,1995-09-29,-145313.0,0.0,0.0,0.0,0.0
1010,1992-10-07,-230567.0,1.0,0.0,0.0,0.0
10182,2017-11-17,-37988.0,0.0,0.0,0.0,0.0
6022,2006-06-28,-34548.0,0.0,2.0,2.0,0.0
911,1992-06-30,-64545.0,1.0,2.0,2.0,1.0
3585,1999-10-26,277132.0,2.0,0.0,0.0,1.0
2205,1996-01-15,454446.0,2.0,1.0,1.0,0.0
1493,1994-02-02,-809146.0,2.0,1.0,1.0,0.0
6241,2007-02-02,25643.0,2.0,0.0,0.0,0.0
649,1991-10-12,-18130.0,0.0,0.0,0.0,1.0
8579,2013-06-28,-35363.0,1.0,2.0,2.0,0.0
8807,2014-02-11,224715.0,2.0,1.0,1.0,0.0
8372,2012-12-03,-438598.0,2.0,1.0,1.0,1.0
4310,2001-10-20,-61428.0,1.0,0.0,0.0,1.0
7008,2009-03-10,-34474.0,2.0,2.0,2.0,0.0
2183,1995-12-24,503622.0,1.0,0.0,0.0,1.0
9565,2016-03-10,0.0,2.0,1.0,1.0,0.0
3296,1999-01-10,329093.0,1.0,0.0,0.0,0.0
3246,1998-11-21,-75978.0,0.0,0.0,0.0,1.0
1034,1992-10-31,151955.0,1.0,0.0,0.0,0.0
4349,2001-11-28,0.0,0.0,0.0,0.0,0.0
9217,2015-03-28,26210.0,2.0,0.0,0.0,0.0
8265,2012-08-18,-95900.0,0.0,2.0,2.0,0.0
7946,2011-10-04,-86980.0,0.0,0.0,0.0,0.0
6737,2008-06-12,-36409.0,2.0,2.0,2.0,0.0
3828,2000-06-25,-94934.0,1.0,2.0,2.0,0.0
1616,1994-06-05,0.0,2.0,2.0,2.0,0.0
8198,2012-06-12,0.0,1.0,2.0,2.0,0.0
8442,2013-02-11,131381.0,2.0,1.0,1.0,1.0
10,1990-01-11,0.0,2.0,0.0,0.0,0.0
3487,1999-07-20,-89520.0,1.0,1.0,1.0,0.0
369,1991-01-05,-18402.0,1.0,0.0,0.0,1.0
4246,2001-08-17,-28520.0,1.0,1.0,1.0,1.0
3948,2000-10-23,86418.0,0.0,0.0,0.0,0.0
623,1991-09-16,-69101.0,0.0,0.0,0.0,0.0
5025,2003-10-05,-82690.0,1.0,0.0,0.0,0.0
5204,2004-04-01,124085.0,1.0,2.0,2.0,1.0
9585,2016-03-30,995246.0,2.0,1.0,1.0,1.0
9766,2016-09-27,-55699.0,0.0,1.0,1.0,0.0
8849,2014-03-25,-26544.0,2.0,1.0,1.0,1.0
1994,1995-06-18,-60557.0,0.0,1.0,1.0,0.0
2238,1996-02-17,25142.0,2.0,0.0,0.0,0.0
3232,1998-11-07,-20486.0,0.0,0.0,0.0,0.0
5431,2004-11-14,-230482.0,2.0,0.0,0.0,0.0
4973,2003-08-14,-116637.0,1.0,1.0,1.0,0.0
5721,2005-08-31,-142596.0,1.0,1.0,1.0,0.0
1853,1995-01-28,80441.0,2.0,1.0,1.0,1.0
3497,1999-07-30,-142424.0,1.0,1.0,1.0,0.0
5976,2006-05-13,68472.0,1.0,2.0,2.0,0.0
9056,2014-10-18,-173501.0,2.0,1.0,1.0,0.0
819,1992-03-30,161593.0,0.0,1.0,1.0,1.0
7305,2010-01-01,-170599.0,2.0,1.0,1.0,0.0
5844,2006-01-01,271013.0,2.0,1.0,1.0,1.0
946,1992-08-04,-89939.0,1.0,1.0,1.0,0.0
6099,2006-09-13,-107998.0,0.0,1.0,1.0,1.0
9603,2016-04-17,988200.0,2.0,1.0,1.0,0.0
5751,2005-09-30,-95115.0,0.0,0.0,0.0,0.0
2323,1996-05-12,92690.0,1.0,2.0,2.0,0.0
1435,1993-12-06,-18401.0,2.0,0.0,0.0,0.0
5992,2006-05-29,35252.0,1.0,2.0,2.0,0.0
80,1990-03-22,75734.0,1.0,0.0,0.0,0.0
8998,2014-08-21,-68179.0,0.0,2.0,2.0,0.0
5019,2003-09-29,-108024.0,1.0,0.0,0.0,1.0
5139,2004-01-27,349019.0,2.0,1.0,1.0,1.0
3284,1998-12-29,55203.0,0.0,0.0,0.0,1.0
9037,2014-09-29,-96007.0,1.0,2.0,2.0,0.0
174,1990-06-24,0.0,1.0,2.0,2.0,0.0
1105,1993-01-10,60340.0,1.0,0.0,0.0,1.0
367,1991-01-03,-208345.0,2.0,0.0,0.0,1.0
10095,2017-08-22,-114284.0,0.0,1.0,1.0,0.0
8317,2012-10-09,-78828.0,0.0,0.0,0.0,1.0
4533,2002-05-31,0.0,1.0,2.0,2.0,0.0
3728,2000-03-17,29455.0,0.0,1.0,1.0,0.0
4492,2002-04-20,0.0,1.0,2.0,2.0,0.0
6037,2006-07-13,-67364.0,0.0,2.0,2.0,0.0
6002,2006-06-08,-34956.0,0.0,2.0,2.0,0.0
10162,2017-10-28,-83436.0,0.0,0.0,0.0,0.0
9645,2016-05-29,106538.0,2.0,2.0,2.0,0.0
5535,2005-02-26,127079.0,0.0,2.0,2.0,1.0
302,1990-10-30,62950.0,1.0,0.0,0.0,1.0
2543,1996-12-18,240539.0,2.0,0.0,0.0,1.0
8292,2012-09-14,-86386.0,0.0,1.0,1.0,0.0
6398,2007-07-09,-34880.0,0.0,2.0,2.0,1.0
8414,2013-01-14,26175.0,2.0,0.0,0.0,1.0
4416,2002-02-03,297246.0,1.0,0.0,0.0,1.0
5837,2005-12-25,-107864.0,2.0,1.0,1.0,0.0
7445,2010-05-21,-35104.0,1.0,2.0,2.0,0.0
822,1992-04-02,399512.0,1.0,1.0,1.0,1.0
2232,1996-02-11,253549.0,2.0,0.0,0.0,1.0
7376,2010-03-13,-26010.0,2.0,0.0,0.0,0.0
7291,2009-12-18,-209540.0,2.0,0.0,0.0,0.0
7068,2009-05-09,0.0,1.0,2.0,2.0,0.0
7483,2010-06-28,36672.0,1.0,2.0,2.0,0.0
1806,1994-12-12,109493.0,1.0,0.0,0.0,0.0
3684,2000-02-02,72080.0,1.0,0.0,0.0,0.0
8571,2013-06-20,0.0,1.0,2.0,2.0,1.0
5488,2005-01-10,-27868.0,2.0,1.0,1.0,0.0
2309,1996-04-28,115666.0,1.0,1.0,1.0,0.0
4877,2003-05-10,30861.0,2.0,2.0,2.0,0.0
2113,1995-10-15,-17859.0,0.0,0.0,0.0,1.0
714,1991-12-16,0.0,0.0,0.0,0.0,0.0
2250,1996-02-29,214916.0,2.0,1.0,1.0,0.0
3942,2000-10-17,59221.0,0.0,0.0,0.0,0.0
2038,1995-08-01,0.0,0.0,1.0,1.0,0.0
1172,1993-03-18,0.0,0.0,1.0,1.0,0.0
1595,1994-05-15,279668.0,1.0,2.0,2.0,1.0
9821,2016-11-21,209074.0,1.0,1.0,1.0,1.0
6174,2006-11-27,55699.0,2.0,1.0,1.0,1.0
6501,2007-10-20,-139857.0,0.0,0.0,0.0,0.0
9562,2016-03-07,53527.0,2.0,1.0,1.0,1.0
3653,2000-01-02,147210.0,2.0,0.0,0.0,0.0
1499,1994-02-08,-408318.0,2.0,0.0,0.0,1.0
10005,2017-05-24,33486.0,0.0,2.0,2.0,0.0
5196,2004-03-24,61334.0,1.0,2.0,2.0,0.0
4059,2001-02-11,-417903.0,2.0,2.0,2.0,0.0
9248,2015-04-28,393852.0,0.0,1.0,1.0,0.0
4398,2002-01-16,17588.0,0.0,0.0,0.0,0.0
8089,2012-02-24,26175.0,0.0,0.0,0.0,0.0
1303,1993-07-27,-89308.0,1.0,1.0,1.0,0.0
9694,2016-07-17,-102104.0,1.0,2.0,2.0,0.0
7108,2009-06-18,36148.0,1.0,2.0,2.0,0.0
3456,1999-06-19,-63827.0,1.0,2.0,2.0,0.0
9642,2016-05-26,0.0,2.0,2.0,2.0,0.0
2590,1997-02-03,49864.0,2.0,0.0,0.0,0.0
1919,1995-04-04,110171.0,1.0,1.0,1.0,0.0
8257,2012-08-10,-98170.0,0.0,2.0,2.0,0.0
2104,1995-10-06,36261.0,0.0,0.0,0.0,0.0
4664,2002-10-09,-56983.0,0.0,0.0,0.0,1.0
3081,1998-06-09,31787.0,1.0,2.0,2.0,0.0
6078,2006-08-23,-88888.0,0.0,1.0,1.0,0.0
7509,2010-07-24,-70989.0,1.0,2.0,2.0,0.0
8351,2012-11-12,180659.0,0.0,0.0,0.0,0.0
7557,2010-09-10,-93968.0,0.0,2.0,2.0,0.0
10171,2017-11-06,-39481.0,0.0,0.0,0.0,0.0
6724,2008-05-30,-72108.0,2.0,2.0,2.0,1.0
654,1991-10-17,-18401.0,1.0,0.0,0.0,1.0
6049,2006-07-25,-97844.0,0.0,2.0,2.0,0.0
7030,2009-04-01,-34146.0,2.0,2.0,2.0,0.0
569,1991-07-24,-85557.0,0.0,1.0,1.0,0.0
5329,2004-08-04,-30931.0,0.0,2.0,2.0,0.0
9023,2014-09-15,-65265.0,0.0,2.0,2.0,1.0
4620,2002-08-26,-79937.0,0.0,1.0,1.0,0.0
889,1992-06-08,0.0,2.0,2.0,2.0,1.0
3575,1999-10-16,-58102.0,1.0,0.0,0.0,1.0
8702,2013-10-29,-28520.0,2.0,1.0,1.0,0.0
973,1992-08-31,163512.0,2.0,1.0,1.0,1.0
9886,2017-01-25,0.0,0.0,0.0,0.0,0.0
5975,2006-05-12,102434.0,1.0,2.0,2.0,0.0
2362,1996-06-20,-65265.0,1.0,2.0,2.0,0.0
4291,2001-10-01,-196308.0,1.0,0.0,0.0,0.0
3414,1999-05-08,-95792.0,2.0,2.0,2.0,0.0
9110,2014-12-11,-26544.0,2.0,1.0,1.0,0.0
631,1991-09-24,-67052.0,0.0,0.0,0.0,1.0
3324,1999-02-07,79532.0,1.0,1.0,1.0,1.0
7754,2011-03-26,-26544.0,2.0,1.0,1.0,1.0
6147,2006-10-31,-778597.0,2.0,1.0,1.0,0.0
1686,1994-08-14,-83089.0,1.0,1.0,1.0,0.0
3595,1999-11-05,-356432.0,2.0,0.0,0.0,1.0
7074,2009-05-15,34845.0,1.0,2.0,2.0,1.0
9414,2015-10-11,-345339.0,2.0,1.0,1.0,1.0
3816,2000-06-13,32254.0,1.0,2.0,2.0,0.0
3319,1999-02-02,-103699.0,2.0,0.0,0.0,0.0
6889,2008-11-11,-58319.0,2.0,1.0,1.0,1.0
8554,2013-06-03,107320.0,1.0,2.0,2.0,0.0
8700,2013-10-27,-260094.0,2.0,1.0,1.0,1.0
1624,1994-06-13,-63683.0,2.0,2.0,2.0,0.0
3143,1998-08-10,-88366.0,1.0,1.0,1.0,0.0
1652,1994-07-11,-62325.0,1.0,2.0,2.0,0.0
8975,2014-07-29,-35402.0,0.0,2.0,2.0,0.0
8239,2012-07-23,-69062.0,0.0,2.0,2.0,0.0
2466,1996-10-02,0.0,0.0,0.0,0.0,0.0
2389,1996-07-17,-122101.0,1.0,1.0,1.0,0.0
5233,2004-04-30,137829.0,0.0,2.0,2.0,1.0
447,1991-03-24,-48054.0,2.0,0.0,0.0,0.0
2626,1997-03-11,83293.0,1.0,1.0,1.0,0.0
5714,2005-08-24,-118171.0,0.0,1.0,1.0,0.0
1023,1992-10-20,-35176.0,1.0,0.0,0.0,1.0
1396,1993-10-28,-425562.0,2.0,0.0,0.0,0.0
9047,2014-10-09,-218266.0,2.0,2.0,2.0,1.0
541,1991-06-26,-30129.0,1.0,1.0,1.0,0.0
6965,2009-01-26,546491.0,2.0,2.0,2.0,1.0
6874,2008-10-27,-117751.0,0.0,1.0,1.0,1.0
5263,2004-05-30,-71509.0,1.0,2.0,2.0,0.0
9359,2015-08-17,-59715.0,0.0,1.0,1.0,0.0
4394,2002-01-12,0.0,0.0,0.0,0.0,0.0
4546,2002-06-13,-33269.0,1.0,2.0,2.0,0.0
8384,2012-12-15,485389.0,2.0,1.0,1.0,1.0
8254,2012-08-07,-66061.0,0.0,2.0,2.0,0.0
9790,2016-10-21,-26343.0,0.0,0.0,0.0,0.0
1778,1994-11-14,-30532.0,2.0,0.0,0.0,0.0
8470,2013-03-11,162811.0,2.0,1.0,1.0,1.0
6325,2007-04-27,67519.0,1.0,2.0,2.0,1.0
7358,2010-02-23,555686.0,2.0,1.0,1.0,1.0
7161,2009-08-10,-35587.0,0.0,2.0,2.0,0.0
7136,2009-07-16,-35848.0,0.0,2.0,2.0,0.0
2188,1995-12-29,-172798.0,2.0,0.0,0.0,0.0
1531,1994-03-12,171881.0,2.0,0.0,0.0,0.0
8347,2012-11-08,-50721.0,0.0,0.0,0.0,1.0
4813,2003-03-07,0.0,2.0,1.0,1.0,0.0
3875,2000-08-11,-130377.0,1.0,0.0,0.0,0.0
8903,2014-05-18,0.0,0.0,2.0,2.0,0.0
7892,2011-08-11,-87740.0,0.0,1.0,1.0,0.0
1138,1993-02-12,79129.0,1.0,1.0,1.0,0.0
6413,2007-07-24,34514.0,0.0,2.0,2.0,0.0
9012,2014-09-04,-66500.0,0.0,2.0,2.0,0.0
5781,2005-10-30,139857.0,0.0,0.0,0.0,1.0
3905,2000-09-10,-515738.0,0.0,0.0,0.0,0.0
373,1991-01-09,148623.0,2.0,0.0,0.0,1.0
9089,2014-11-20,-196027.0,2.0,1.0,1.0,0.0
7067,2009-05-08,0.0,1.0,2.0,2.0,0.0
291,1990-10-19,37988.0,0.0,0.0,0.0,0.0
9128,2014-12-29,80949.0,2.0,1.0,1.0,0.0
189,1990-07-09,-61899.0,1.0,2.0,2.0,0.0
1893,1995-03-09,298222.0,2.0,1.0,1.0,0.0
3604,1999-11-14,100566.0,2.0,0.0,0.0,0.0
25,1990-01-26,87910.0,1.0,0.0,0.0,1.0
3550,1999-09-21,63323.0,0.0,0.0,0.0,1.0
8134,2012-04-09,0.0,0.0,1.0,1.0,1.0
4315,2001-10-25,21978.0,1.0,0.0,0.0,0.0
5823,2005-12-11,-200600.0,2.0,1.0,1.0,0.0
8636,2013-08-24,-95363.0,0.0,2.0,2.0,0.0
6153,2006-11-06,-434660.0,2.0,0.0,0.0,0.0
428,1991-03-05,-140188.0,2.0,0.0,0.0,1.0
2991,1998-03-11,56867.0,1.0,1.0,1.0,1.0
3277,1998-12-22,-18401.0,0.0,0.0,0.0,0.0
2732,1997-06-25,0.0,1.0,2.0,2.0,0.0
693,1991-11-25,-229682.0,2.0,0.0,0.0,1.0
565,1991-07-20,-57695.0,0.0,1.0,1.0,0.0
524,1991-06-09,30719.0,1.0,2.0,2.0,0.0
7214,2009-10-02,-124227.0,0.0,2.0,2.0,0.0
10065,2017-07-23,-95363.0,0.0,2.0,2.0,1.0
454,1991-03-31,47392.0,2.0,0.0,0.0,0.0
3023,1998-04-12,314124.0,2.0,2.0,2.0,1.0
5314,2004-07-20,-64977.0,0.0,2.0,2.0,0.0
2846,1997-10-17,-158293.0,1.0,0.0,0.0,0.0
6997,2009-02-27,65845.0,2.0,2.0,2.0,0.0
6473,2007-09-22,-168330.0,1.0,1.0,1.0,0.0
4549,2002-06-16,-33123.0,1.0,2.0,2.0,0.0
4191,2001-06-23,-63827.0,1.0,2.0,2.0,0.0
1748,1994-10-15,-33007.0,0.0,0.0,0.0,1.0
4055,2001-02-07,196449.0,2.0,2.0,2.0,1.0
8701,2013-10-28,-171840.0,2.0,1.0,1.0,1.0
1710,1994-09-07,-98676.0,0.0,0.0,0.0,1.0
5055,2003-11-04,98701.0,1.0,0.0,0.0,0.0
6321,2007-04-23,66717.0,1.0,2.0,2.0,0.0
7963,2011-10-21,-67052.0,0.0,0.0,0.0,0.0
7528,2010-08-12,-102213.0,0.0,2.0,2.0,0.0
828,1992-04-08,122101.0,2.0,1.0,1.0,1.0
7435,2010-05-11,275657.0,1.0,2.0,2.0,0.0
2972,1998-02-20,126885.0,1.0,0.0,0.0,0.0
4806,2003-02-28,25942.0,2.0,0.0,0.0,1.0
910,1992-06-29,-32326.0,1.0,2.0,2.0,1.0
4409,2002-01-27,214160.0,1.0,0.0,0.0,0.0
5305,2004-07-11,-66500.0,0.0,2.0,2.0,0.0
2294,1996-04-13,0.0,2.0,1.0,1.0,0.0
1797,1994-12-03,-29701.0,1.0,0.0,0.0,0.0
2831,1997-10-02,-167245.0,1.0,0.0,0.0,0.0
8440,2013-02-09,-132891.0,2.0,1.0,1.0,1.0
4498,2002-04-26,-31181.0,1.0,2.0,2.0,0.0
5994,2006-05-31,-108645.0,1.0,2.0,2.0,0.0
6024,2006-06-30,-34474.0,0.0,2.0,2.0,0.0
8542,2013-05-22,-143935.0,2.0,2.0,2.0,0.0
6340,2007-05-12,34474.0,1.0,2.0,2.0,1.0
9475,2015-12-11,0.0,1.0,0.0,0.0,0.0
888,1992-06-07,65050.0,2.0,2.0,2.0,1.0
8284,2012-09-06,-119569.0,0.0,1.0,1.0,0.0
7801,2011-05-12,0.0,1.0,2.0,2.0,0.0
6640,2008-03-07,64258.0,0.0,2.0,2.0,0.0
3136,1998-08-03,-91312.0,1.0,1.0,1.0,0.0
1764,1994-10-31,-34634.0,1.0,0.0,0.0,0.0
4132,2001-04-25,191965.0,2.0,1.0,1.0,0.0
9230,2015-04-10,191488.0,0.0,1.0,1.0,0.0
2213,1996-01-23,-358721.0,2.0,1.0,1.0,1.0
5552,2005-03-15,33658.0,0.0,2.0,2.0,0.0
1634,1994-06-23,0.0,1.0,2.0,2.0,0.0
6693,2008-04-29,-35299.0,2.0,2.0,2.0,1.0
2925,1998-01-04,-90810.0,2.0,0.0,0.0,1.0
7861,2011-07-11,-31537.0,0.0,2.0,2.0,1.0
1648,1994-07-07,-62968.0,1.0,2.0,2.0,0.0
4506,2002-05-04,0.0,1.0,2.0,2.0,1.0
4046,2001-01-29,1482860.0,2.0,2.0,2.0,0.0
4647,2002-09-22,-22351.0,0.0,0.0,0.0,0.0
8255,2012-08-08,-98823.0,0.0,2.0,2.0,0.0
5670,2005-07-11,-104313.0,0.0,2.0,2.0,0.0
5274,2004-06-10,0.0,0.0,2.0,2.0,0.0
4650,2002-09-25,-109515.0,0.0,0.0,0.0,0.0
469,1991-04-15,192441.0,1.0,1.0,1.0,0.0
1297,1993-07-21,-90993.0,1.0,1.0,1.0,0.0
8004,2011-12-01,-134238.0,1.0,1.0,1.0,1.0
2478,1996-10-14,108239.0,1.0,0.0,0.0,1.0
9978,2017-04-27,30861.0,0.0,2.0,2.0,0.0
5746,2005-09-25,-123754.0,0.0,0.0,0.0,0.0
9762,2016-09-23,-55973.0,0.0,1.0,1.0,0.0
4905,2003-06-07,0.0,1.0,2.0,2.0,0.0
1600,1994-05-20,623811.0,2.0,2.0,2.0,1.0
8794,2014-01-29,-26613.0,2.0,1.0,1.0,1.0
5539,2005-03-02,64545.0,0.0,2.0,2.0,1.0
7485,2010-06-30,0.0,1.0,2.0,2.0,0.0
1692,1994-08-20,-135083.0,1.0,1.0,1.0,0.0
637,1991-09-30,44701.0,1.0,0.0,0.0,1.0
3650,1999-12-30,-36802.0,2.0,0.0,0.0,0.0
144,1990-05-25,31572.0,0.0,2.0,2.0,0.0
1081,1992-12-17,446750.0,2.0,0.0,0.0,1.0
9254,2015-05-04,222263.0,1.0,2.0,2.0,1.0
2572,1997-01-16,0.0,2.0,0.0,0.0,0.0
4966,2003-08-07,-90141.0,1.0,1.0,1.0,0.0
2682,1997-05-06,52385.0,0.0,0.0,0.0,1.0
4296,2001-10-06,-87910.0,1.0,0.0,0.0,1.0
7748,2011-03-20,-53459.0,2.0,1.0,1.0,0.0
2765,1997-07-28,-61899.0,1.0,2.0,2.0,0.0
5666,2005-07-07,-67245.0,0.0,2.0,2.0,0.0
6681,2008-04-17,-69579.0,2.0,2.0,2.0,1.0
2398,1996-07-26,-58736.0,1.0,1.0,1.0,1.0
8762,2013-12-28,-107458.0,2.0,1.0,1.0,1.0
286,1990-10-14,-72521.0,0.0,0.0,0.0,1.0
8869,2014-04-14,148150.0,1.0,1.0,1.0,0.0
6408,2007-07-19,-34660.0,0.0,2.0,2.0,1.0
865,1992-05-15,32147.0,1.0,2.0,2.0,0.0
6379,2007-06-20,-35066.0,2.0,2.0,2.0,1.0
6,1990-01-07,153156.0,2.0,0.0,0.0,1.0
5235,2004-05-02,0.0,1.0,2.0,2.0,0.0
607,1991-08-31,-24587.0,0.0,0.0,0.0,0.0
1702,1994-08-30,-183060.0,1.0,0.0,0.0,0.0
2321,1996-05-10,61334.0,1.0,2.0,2.0,0.0
8987,2014-08-10,0.0,0.0,2.0,2.0,1.0
9127,2014-12-28,53797.0,2.0,1.0,1.0,0.0
6197,2006-12-20,-382743.0,2.0,1.0,1.0,0.0
5510,2005-02-01,58736.0,1.0,1.0,1.0,0.0
5156,2004-02-13,88576.0,2.0,1.0,1.0,0.0
8256,2012-08-09,-98496.0,0.0,2.0,2.0,0.0
4423,2002-02-10,338112.0,1.0,0.0,0.0,0.0
1628,1994-06-17,0.0,1.0,2.0,2.0,0.0
71,1990-03-13,73369.0,1.0,0.0,0.0,1.0
8149,2012-04-24,276798.0,0.0,2.0,2.0,1.0
9451,2015-11-17,-50060.0,1.0,0.0,0.0,0.0
8690,2013-10-17,26679.0,0.0,1.0,1.0,0.0
5338,2004-08-13,-60697.0,0.0,1.0,1.0,0.0
6247,2007-02-08,296349.0,1.0,1.0,1.0,1.0
8266,2012-08-19,-95579.0,0.0,2.0,2.0,0.0
4764,2003-01-17,-516845.0,2.0,1.0,1.0,0.0
350,1990-12-17,-214725.0,2.0,0.0,0.0,0.0
6539,2007-11-27,-69810.0,0.0,0.0,0.0,0.0
1747,1994-10-14,-82519.0,0.0,0.0,0.0,0.0
7713,2011-02-13,-26613.0,2.0,1.0,1.0,1.0
3796,2000-05-24,63611.0,2.0,2.0,2.0,1.0
5996,2006-06-02,35104.0,0.0,2.0,2.0,0.0
734,1992-01-05,55204.0,0.0,0.0,0.0,0.0
2286,1996-04-05,-27593.0,2.0,1.0,1.0,0.0
8768,2014-01-03,79230.0,2.0,1.0,1.0,1.0
9277,2015-05-27,34771.0,0.0,2.0,2.0,0.0
5061,2003-11-10,20113.0,1.0,0.0,0.0,0.0
9871,2017-01-10,0.0,0.0,0.0,0.0,1.0
2414,1996-08-11,-109899.0,0.0,1.0,1.0,0.0
2748,1997-07-11,0.0,1.0,2.0,2.0,0.0
10101,2017-08-28,-27868.0,0.0,1.0,1.0,0.0
8607,2013-07-26,-34218.0,0.0,2.0,2.0,0.0
8216,2012-06-30,-36062.0,0.0,2.0,2.0,0.0
10147,2017-10-13,-68108.0,0.0,0.0,0.0,0.0
9752,2016-09-13,-27901.0,0.0,1.0,1.0,1.0
1721,1994-09-18,-337370.0,1.0,0.0,0.0,0.0
6931,2008-12-23,195308.0,2.0,1.0,1.0,0.0
6895,2008-11-17,-114422.0,1.0,1.0,1.0,0.0
2961,1998-02-09,-23365.0,2.0,0.0,0.0,0.0
7356,2010-02-21,-85041.0,2.0,1.0,1.0,1.0
